,codeset_id,concept_id,concept_set_name,is_most_recent_version,version,concept_name,archived
861243,78746470,43530666,Charlson - Dementia,True,1,Dementia with behavioral disturbance,False
861343,652711186,43530851,Charlson - Stroke,True,1,Chronic non-traumatic intracranial subdural hemorrhage,False
863758,403438288,43531578,Charlson - DMcx,True,1,Chronic kidney disease due to type 2 diabetes mellitus,False
865632,96369749,43550047,Remdesivir (Injection route of admin; 5 mg minimum dosage),True,1,20 ML remdesivir 5 MG/ML Injection [Veklury],False
950182,38048732,44161443,Baricitinib,True,1,baricitinib 4 MG Oral Tablet [Olumiant] Box of 98,False
951555,38048732,44164714,Baricitinib,True,1,baricitinib 4 MG Oral Tablet,False
957542,38048732,44180263,Baricitinib,True,1,baricitinib 2 MG Oral Tablet [Olumiant] Box of 28,False
980692,489555336,44806793,Charlson - Paralysis,True,1,Spastic hemiplegic cerebral palsy,False
1040076,719585646,45757363,Charlson - DM,True,1,Hypoglycemia due to type 2 diabetes mellitus,False
1045771,259495957,45766114,Charlson - MI,True,1,Subsequent ST segment elevation myocardial infarction,False
1047288,514953976,45768963,Charlson - Pulmonary,True,1,Uncomplicated mild persistent asthma,False
1050473,535274723,45770892,Charlson - Cancer,True,1,Primary malignant neoplasm of uterus,False
1051844,514953976,45771045,Charlson - Pulmonary,True,1,Acute exacerbation of asthma,False
1065137,415149730,46257398,Kostka - ECMO,True,1,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; insertion of central cannula(e) by sternotomy or thoracotomy, 6 years and older",False
1065169,415149730,46257512,Kostka - ECMO,True,1,"Extracorporeal membrane oxygenation (ECMO)/extracorporeal life support (ECLS) provided by physician; insertion of peripheral (arterial and/or venous) cannula(e), percutaneous, birth through 5 years of age (includes fluoroscopic guidance, when performed)",False
1065942,494981955,46269816,Charlson - LiverMild,True,1,Ascites due to alcoholic cirrhosis,False
1066014,248333963,46269836,Charlson - LiverSevere,True,1,Hepatic coma due to chronic hepatic failure,False
1072108,248333963,22340,Charlson - LiverSevere,True,1,Esophageal varices without bleeding,False
1072643,535274723,74582,Charlson - Cancer,True,1,Primary malignant neoplasm of rectum,False
1073079,535274723,80665,Charlson - Cancer,True,1,Malignant neoplasm of thorax,False
1073194,535274723,81239,Charlson - Cancer,True,1,Primary malignant neoplasm of upper limb,False
1073298,535274723,132258,Charlson - Cancer,True,1,Primary malignant neoplasm of frontal sinus,False
1073373,489555336,132617,Charlson - Paralysis,True,1,Diplegic cerebral palsy,False
1073541,535274723,133420,Charlson - Cancer,True,1,Primary malignant neoplasm of endocrine gland,False
1073666,719585646,134398,Charlson - DM,True,1,Periodontal disease,False
1073713,535274723,134579,Charlson - Cancer,True,1,Primary malignant neoplasm of buccal mucosa,False
1073777,535274723,134879,Charlson - Cancer,True,1,Mycosis fungoides of intrathoracic lymph nodes,False
1074306,535274723,138351,Charlson - Cancer,True,1,Primary malignant neoplasm of inner aspect of upper lip,False
1074380,535274723,138377,Charlson - Cancer,True,1,"Mycosis fungoides of lymph nodes of head, face AND/OR neck",False
1074480,535274723,138708,Charlson - Cancer,True,1,Acute leukemia,False
1074680,535274723,140352,Charlson - Cancer,True,1,"Acute myeloid leukemia, disease",False
1074848,535274723,192261,Charlson - Cancer,True,1,Overlapping malignant neoplasm of pancreas,False
1074967,378462283,192568,Charlson - Mets,True,1,Secondary malignant neoplasm of intra-abdominal lymph nodes,False
1075126,535274723,193422,Charlson - Cancer,True,1,Primary malignant neoplasm of body of stomach,False
1075203,535274723,193428,Charlson - Cancer,True,1,Burkitt's lymphoma of intrapelvic lymph nodes,False
1075755,535274723,195482,Charlson - Cancer,True,1,Primary malignant neoplasm of intestinal tract,False
1075820,535274723,195761,Charlson - Cancer,True,1,Hodgkin's disease of intrapelvic lymph nodes,False
1075926,535274723,196645,Charlson - Cancer,True,1,Overlapping malignant neoplasm of male genital organs,False
1076290,535274723,198381,Charlson - Cancer,True,1,"Hodgkin's disease, lymphocytic-histiocytic predominance of spleen",False
1076356,535274723,198695,Charlson - Cancer,True,1,Overlapping malignant neoplasm of biliary tract,False
1076564,378462283,199752,Charlson - Mets,True,1,Secondary malignant neoplasm of ovary,False
1076691,535274723,200343,Charlson - Cancer,True,1,Malignant lymphoma of spleen,False
1076775,378462283,200348,Charlson - Mets,True,1,Secondary malignant neoplasm of large intestine,False
1076821,535274723,200349,Charlson - Cancer,True,1,Malignant lymphoma of intra-abdominal lymph nodes,False
1076944,494981955,201612,Charlson - LiverMild,True,1,Alcoholic liver damage,False
1077852,514953976,255573,Charlson - Pulmonary,True,1,Chronic obstructive lung disease,False
1077922,535274723,256633,Charlson - Cancer,True,1,Primary malignant neoplasm of base of tongue,False
1078457,535274723,259755,Charlson - Cancer,True,1,Primary malignant neoplasm of subglottis,False
1078992,514953976,261325,Charlson - Pulmonary,True,1,Pulmonary emphysema,False
1079468,652711186,313226,Charlson - Stroke,True,1,Carotid artery occlusion,False
1079688,514953976,317009,Charlson - Pulmonary,True,1,Asthma,False
1079763,376881697,318443,Charlson - PVD,True,1,Arteriosclerotic vascular disease,False
1079967,535274723,320347,Charlson - Cancer,True,1,Nodular lymphoma of lymph nodes of multiple sites,False
1080032,376881697,320739,Charlson - PVD,True,1,Dissection of aorta,False
1080171,376881697,321314,Charlson - PVD,True,1,Abdominal aortic aneurysm without rupture,False
1080699,535274723,374874,Charlson - Cancer,True,1,Primary malignant neoplasm of eye,False
1080726,78746470,374888,Charlson - Dementia,True,1,Dementia associated with another disease,False
1081273,403438288,376112,Charlson - DMcx,True,1,Polyneuropathy due to diabetes mellitus,False
1081797,535274723,376647,Charlson - Cancer,True,1,Primary malignant neoplasm of soft tissues,False
1082026,652711186,378774,Charlson - Stroke,True,1,Moyamoya disease,False
1082072,535274723,380055,Charlson - Cancer,True,1,Primary malignant neoplasm of brain,False
1082358,535274723,432262,Charlson - Cancer,True,1,Primary malignant neoplasm of trachea,False
1082425,535274723,432263,Charlson - Cancer,True,1,Primary malignant neoplasm of lower inner quadrant of female breast,False
1082638,535274723,432833,Charlson - Cancer,True,1,Primary malignant neoplasm of oropharynx,False
1082734,535274723,432844,Charlson - Cancer,True,1,Primary malignant neoplasm of anterior mediastinum,False
1082839,514953976,433233,Charlson - Pulmonary,True,1,Mushroom workers' lung,False
1083238,378462283,434298,Charlson - Mets,True,1,Secondary malignant neoplasm of lymph nodes of upper limb,False
1083297,535274723,434299,Charlson - Cancer,True,1,"Hodgkin's disease, mixed cellularity of lymph nodes of axilla AND/OR upper limb",False
1083414,535274723,434588,Charlson - Cancer,True,1,Primary malignant neoplasm of parotid gland,False
1083819,535274723,435487,Charlson - Cancer,True,1,Primary malignant neoplasm of posterior mediastinum,False
1083983,535274723,435752,Charlson - Cancer,True,1,Primary malignant neoplasm of duodenum,False
1084038,535274723,435753,Charlson - Cancer,True,1,Malignant lymphoma of intrathoracic lymph nodes,False
1084219,535274723,436042,Charlson - Cancer,True,1,Primary malignant neoplasm of anterior two-thirds of tongue,False
1084313,535274723,436045,Charlson - Cancer,True,1,"Malignant neoplasm of lip, oral cavity and pharynx",False
1084379,376881697,436136,Charlson - PVD,True,1,Dissection of thoracic aorta,False
1084540,535274723,436651,Charlson - Cancer,True,1,Hodgkin's disease of extranodal AND/OR solid organ site,False
1084836,535274723,437504,Charlson - Cancer,True,1,"Burkitt's tumor of lymph nodes of head, face AND/OR neck",False
1085132,535274723,438089,Charlson - Cancer,True,1,Primary malignant neoplasm of pyloric antrum,False
1085265,535274723,438360,Charlson - Cancer,True,1,Primary malignant neoplasm of vallecula,False
1086039,535274723,439404,Charlson - Cancer,True,1,Primary malignant neoplasm of oral cavity,False
1086267,359043664,439846,Charlson - CHF,True,1,Left heart failure,False
1086422,535274723,440044,Charlson - Cancer,True,1,Overlapping malignant neoplasm of hypopharynx,False
1087499,535274723,442134,Charlson - Cancer,True,1,Primary malignant neoplasm of craniopharyngeal duct,False
1087626,535274723,442150,Charlson - Cancer,True,1,"Hodgkin's disease, lymphocytic depletion of lymph nodes of inguinal region AND/OR lower limb",False
1088891,535274723,443384,Charlson - Cancer,True,1,Malignant tumor of transverse colon,False
1089127,652711186,443609,Charlson - Stroke,True,1,Paralytic syndrome of dominant side as late effect of stroke,False
1089292,535274723,443719,Charlson - Cancer,True,1,Relapsing chronic myeloid leukemia,False
1091219,403438288,443733,Charlson - DMcx,True,1,Disorder of eye due to type 2 diabetes mellitus,False
1092341,403438288,443767,Charlson - DMcx,True,1,Disorder of eye due to diabetes mellitus,False
1092607,514953976,443890,Charlson - Pulmonary,True,1,Suberosis,False
1092652,220495690,443919,Charlson - Renal,True,1,Hypertensive renal failure,False
1094523,697105949,600590,[ISC] COVID-19 Vaccinations,False,1,SARS-CoV-2 antigen vaccine,False
1094526,697105949,600638,[ISC] COVID-19 Vaccinations,False,1,Administration of second dose of SARS-CoV-2 mRNA vaccine,False
1094536,697105949,600698,[ISC] COVID-19 Vaccinations,False,1,Administration of SARS-CoV-2 non-replicating viral vector vaccine,False
1094715,697105949,602357,[ISC] COVID-19 Vaccinations,False,1,Generic Comirnaty COVID-19 mRNA Vaccine 30micrograms/0.3ml dose concentrate for dispersion for injection multidose vials 6 dose,False
1094717,697105949,602381,[ISC] COVID-19 Vaccinations,False,1,COVID-19 Vaccine Janssen (Ad26.COV2-S [recombinant]) 0.5ml dose suspension for injection multidose vials (Janssen-Cilag Ltd) 5 dose,False
1094718,697105949,602383,[ISC] COVID-19 Vaccinations,False,1,Generic COVID-19 Vaccine Janssen (Ad26.COV2-S [recombinant]) 0.5ml dose suspension for injection multidose vials,False
1094721,697105949,602396,[ISC] COVID-19 Vaccinations,False,1,COVID-19 vaccine,False
1094748,697105949,603254,[ISC] COVID-19 Vaccinations,False,1,Administration of fifth dose of SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) vaccine,False
1095608,697105949,603537,[ISC] COVID-19 Vaccinations,False,1,"COVID-19 Vaccine AstraZeneca (ChAdOx1 S [recombinant]) 5x10,000,000,000 viral particles/0.5ml dose suspension for injection multidose vials (AstraZeneca UK Ltd) 80 dose 10 x 8 dose vials",False
1099436,697105949,702673,[ISC] COVID-19 Vaccinations,False,1,"SARS-COV-2 COVID-19 Inactivated Virus Non-US Vaccine Product (CoronaVac, Sinovac)",False
1099745,697105949,722119,[ISC] COVID-19 Vaccinations,False,1,"SARS-COV-2 (COVID-19) vaccine, mRNA, spike protein, LNP, bivalent, preservative free, 3 mcg/0.2 mL dose, tris-sucrose formulation",False
1100380,697105949,739902,[ISC] COVID-19 Vaccinations,False,1,"SARS-COV-2 (COVID-19) vaccine, vector non-replicating",False
1100769,697105949,759429,[ISC] COVID-19 Vaccinations,False,1,"Immunization administration by intramuscular injection of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, recombinant spike protein nanoparticle, saponin-based adjuvant, preservative free, 5 mcg/0.5 mL dosage; second dose",False
1100770,697105949,759443,[ISC] COVID-19 Vaccinations,False,1,"Administration of coronavirus vaccine 4, booster (Deprecated)",False
1100773,697105949,759448,[ISC] COVID-19 Vaccinations,False,1,"Administration of coronavirus vaccine 7, dose 2 (Deprecated)",False
1100774,697105949,759449,[ISC] COVID-19 Vaccinations,False,1,"Administration of coronavirus vaccine 7, booster (Deprecated)",False
1100777,697105949,759456,[ISC] COVID-19 Vaccinations,False,1,"Immunization administration by intramuscular injection of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, preservative free, 50 mcg/0.5 mL dosage; third dose when administe...",False
1100778,697105949,759457,[ISC] COVID-19 Vaccinations,False,1,"Immunization administration by intramuscular injection of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, preservative free, 50 mcg/0.5 mL dosage; second dose when administ...",False
1100781,697105949,759461,[ISC] COVID-19 Vaccinations,False,1,"Administration of coronavirus vaccine 11, dose 2 (Deprecated)",False
1108505,697105949,766233,[ISC] COVID-19 Vaccinations,False,1,"Immunization administration by intramuscular injection of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, preservative free, 100 mcg/0.5 mL dosage; first dose",False
1108508,697105949,766234,[ISC] COVID-19 Vaccinations,False,1,"Immunization administration by intramuscular injection of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, preservative free, 100 mcg/0.5 mL dosage; second dose",False
1109500,697105949,777310,[ISC] COVID-19 Vaccinations,False,1,"Immunization administration by intramuscular injection of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, bivalent spike protein, preservative free, 30 mcg/0.3 mL dosage, tris-sucrose for...",False
1109502,697105949,777322,[ISC] COVID-19 Vaccinations,False,1,"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) (coronavirus disease [COVID-19]) vaccine, mRNA-LNP, spike protein, bivalent, preservative free, 25 mcg/0.25 mL dosage, for intramuscular use",False
1109536,697105949,779413,[ISC] COVID-19 Vaccinations,False,1,"SARS-CoV-2 (COVID-19) vaccine, mRNA-1273 0.1 MG/ML",False
1109566,697105949,780151,[ISC] COVID-19 Vaccinations,False,1,"SARS-CoV-2 (COVID-19) vaccine, protein NVX-CoV2373",False
1109569,697105949,780156,[ISC] COVID-19 Vaccinations,False,1,"SARS-CoV-2 (COVID-19) vaccine, protein NVX-CoV2373 0.01 MG/ML Injectable Suspension",False
1112210,697105949,835060,[ISC] COVID-19 Vaccinations,False,1,"SARS-CoV-2 (COVID-19) vaccine, mRNA-1273 0.05 MG/ML / SARS-CoV-2 (COVID-19) vaccine, mRNA-1273 OMICRON (BA.4/BA.5) 0.05 MG/ML Injectable Suspension",False
1112329,697105949,905418,[ISC] COVID-19 Vaccinations,False,1,"SARS-COV-2 (COVID-19) vaccine, D614, prefusion spike recombinant protein subunit (CoV2 preS dTM), AS03 adjuvant added, preservative free, 5mcg/0.5mL dose",False
1112331,697105949,905419,[ISC] COVID-19 Vaccinations,False,1,"SARS-COV-2 (COVID-19) vaccine, D614, prefusion spike recombinant protein subunit (CoV2 preS dTM), AS03 adjuvant added, preservative free, 10mcg/0.5mL dose",False
1112332,697105949,905420,[ISC] COVID-19 Vaccinations,False,1,"SARS-COV-2 (COVID-19) vaccine, mRNA, spike protein, LNP, preservative free, 50 mcg/0.5 mL dose",False
1115947,697105949,1221856,[ISC] COVID-19 Vaccinations,False,1,"ad26.cov2.s 50000000000{VP}/.5mL INTRAMUSCULAR INJECTION, SUSPENSION",False
1119184,697105949,1525537,[ISC] COVID-19 Vaccinations,False,1,"SARS-CoV-2 (COVID-19) vaccine, mRNA-BNT162b2 OMICRON (BA.4/BA.5) 0.05 MG/ML",False
1119187,697105949,1525734,[ISC] COVID-19 Vaccinations,False,1,"0.3 ML SARS-CoV-2 (COVID-19) vaccine, mRNA-BNT162b2 0.05 MG/ML / SARS-CoV-2 (COVID-19) vaccine, mRNA-BNT162b2 OMICRON (BA.4/BA.5) 0.05 MG/ML Injection",False
1119279,415149730,1531630,Kostka - ECMO,True,1,"Extracorporeal Oxygenation, Membrane, Peripheral Veno-venous",False
1126822,697105949,1799556,[ISC] COVID-19 Vaccinations,False,1,"SARS-CoV-2 (COVID-19) vaccine, mRNA-BNT162b2 0.015 MG/ML Injectable Suspension",False
1153315,618758765,2314003,N3C Mechanical Ventilation,True,1,"Home ventilator management care plan oversight of a patient (patient not present) in home, domiciliary or rest home (eg, assisted living) requiring review of status, review of laboratories and other studies and revision of orders and respiratory care plan (as appropriate), within a calendar month, 30 minutes or more",False
